para_id,content,category,publish_date_ap,context,questions,answers
art_3226621_para_11,"Sodexo Management Inc., Gaithersburg, Maryland, is awarded an $119,557,517 firm-fixed-price modification (P00063) to exercise Option Year Four under previously awarded contract M95494-18-C-0018 for the management and operation of east coast mess halls in support of the U.S. Marine Corps Regional Garrison Food Services Program. Work will be performed in Washington, District of Columbia; Indian Head, Maryland; Quantico, Virginia; Camp Lejeune, North Carolina; Cherry Point, North Carolina; Bogue, North Carolina; New River, North Carolina; Beaufort, South Carolina; and Parris Island, South Carolina. Fiscal 2023 military personnel (Marine Corps) funding in the amount of $29,736,750 will be obligated at the time of award and will expire at the end of the current fiscal year. The Marine Corps Installations Command, Arlington, Virginia, is the contracting activity (M95494-18-C-0018). ",NAVY,"Nov. 22, 2022","NAVY

Sodexo Management Inc., Gaithersburg, Maryland, is awarded an $119,557,517 firm-fixed-price modification (P00063) to exercise Option Year Four under previously awarded contract M95494-18-C-0018 for the management and operation of east coast mess halls in support of the U.S. Marine Corps Regional Garrison Food Services Program. Work will be performed in Washington, District of Columbia; Indian Head, Maryland; Quantico, Virginia; Camp Lejeune, North Carolina; Cherry Point, North Carolina; Bogue, North Carolina; New River, North Carolina; Beaufort, South Carolina; and Parris Island, South Carolina. Fiscal 2023 military personnel (Marine Corps) funding in the amount of $29,736,750 will be obligated at the time of award and will expire at the end of the current fiscal year. The Marine Corps Installations Command, Arlington, Virginia, is the contracting activity (M95494-18-C-0018). ","1. What is the name of the company that is awarded the contract?
2. What is the name of the contract?
3. What is the name of the company that is awarded the contract?
4. What is the name of the contract?
5. What is the name of the company that is awarded the contract?","1. Sodexo Management Inc.
2. M95494-18-C-0018
3. Sodexo Management Inc.
4. M95494-18-C-0018
5. Sodexo Management Inc."
art_3226621_para_12,"Lockheed Martin Corp., Lockheed Martin Aeronautics Co., Fort Worth, Texas, is awarded a $47,345,839 firm-fixed-price modification (P00015) to a previously awarded, indefinite-delivery/indefinite-quantity contract (N0001919D0015). This modification exercises an option to procure Ancillary Mission Equipment in support of F-35 Joint Strike Fighter Lot 17 production aircraft for the Air Force, Marine Corps, Navy, Foreign Military Sales customers, and non-U.S. Department of Defense participants. Work will be performed in Fort Worth, Texas, and is expected to be completed in December 2025. No funds are being obligated at time of award and funds will be obligated on individual orders as they are issued. The Naval Air Systems Command, Patuxent River, Maryland, is the contracting activity.",NAVY,"Nov. 22, 2022","NAVY

Lockheed Martin Corp., Lockheed Martin Aeronautics Co., Fort Worth, Texas, is awarded a $47,345,839 firm-fixed-price modification (P00015) to a previously awarded, indefinite-delivery/indefinite-quantity contract (N0001919D0015). This modification exercises an option to procure Ancillary Mission Equipment in support of F-35 Joint Strike Fighter Lot 17 production aircraft for the Air Force, Marine Corps, Navy, Foreign Military Sales customers, and non-U.S. Department of Defense participants. Work will be performed in Fort Worth, Texas, and is expected to be completed in December 2025. No funds are being obligated at time of award and funds will be obligated on individual orders as they are issued. The Naval Air Systems Command, Patuxent River, Maryland, is the contracting activity.","1. What is the name of the company that is awarded the contract?
2. What is the name of the contract?
3. What is the name of the company that is awarded the contract?
4. What is the name of the contract?
5. What is the name of the company that is awarded the contract?
6. What is the name of the contract?
7. What is the name of the company that is awarded the contract?
8. What is the name of the contract?","1. Lockheed Martin Corp.
2. N0001919D0015
3. Lockheed Martin Aeronautics Co.
4. N0001919D0015
5. Lockheed Martin Aeronautics Co.
6. N0001919D0015
7. Lockheed Martin Aeronautics Co.
8. N0001919D0015"
art_3226621_para_13,"Lockheed Martin Corp., Lockheed Martin Aeronautics Co., Fort Worth, Texas, is awarded a $24,980,078 cost-plus-fixed-fee order (N0001923F0039) against a previously issued basic ordering agreement (N0001919G0008). This order provides Diminishing Manufacturing Sources (DMS) management, to include review and identification of actual and potential DMS issues of components, parts, materials, assemblies, subassemblies, and software items, and recommend solutions to mitigate issues in support of the F-35 Joint Strike Fighter aircraft. Work will be performed in Fort Worth, Texas, and is expected to be completed in July 2023. Fiscal 2022 aircraft procurement (Air Force) funds in the amount of $4,602,729; fiscal 2022 aircraft procurement (Navy) funds in the amount of $4,602,729; fiscal 2022 operations and maintenance (Air Force) funds in the amount of $937,756; fiscal 2022 operations and maintenance (Navy) funds in the amount of $468,878; fiscal 2022 operations and maintenance (Marine Corps) funds in the amount of $468,878; fiscal 2021 aircraft procurement (Air Force) funds in the amount of $4,602,729; fiscal 2021 aircraft procurement (Navy) funds in the amount of $4,602,728; and non-Deportment of Defense participant funds in the amount of $4,693,651 will be obligated on this award, of which $1,875,512 will expire at the end of the current fiscal year. The Naval Air Systems Command, Patuxent River, Maryland, is the contracting activity.",NAVY,"Nov. 22, 2022","NAVY

Lockheed Martin Corp., Lockheed Martin Aeronautics Co., Fort Worth, Texas, is awarded a $24,980,078 cost-plus-fixed-fee order (N0001923F0039) against a previously issued basic ordering agreement (N0001919G0008). This order provides Diminishing Manufacturing Sources (DMS) management, to include review and identification of actual and potential DMS issues of components, parts, materials, assemblies, subassemblies, and software items, and recommend solutions to mitigate issues in support of the F-35 Joint Strike Fighter aircraft. Work will be performed in Fort Worth, Texas, and is expected to be completed in July 2023. Fiscal 2022 aircraft procurement (Air Force) funds in the amount of $4,602,729; fiscal 2022 aircraft procurement (Navy) funds in the amount of $4,602,729; fiscal 2022 operations and maintenance (Air Force) funds in the amount of $937,756; fiscal 2022 operations and maintenance (Navy) funds in the amount of $468,878; fiscal 2022 operations and maintenance (Marine Corps) funds in the amount of $468,878; fiscal 2021 aircraft procurement (Air Force) funds in the amount of $4,602,729; fiscal 2021 aircraft procurement (Navy) funds in the amount of $4,602,728; and non-Deportment of Defense participant funds in the amount of $4,693,651 will be obligated on this award, of which $1,875,512 will expire at the end of the current fiscal year. The Naval Air Systems Command, Patuxent River, Maryland, is the contracting activity.","1. What is the purpose of the order?
2. What is the total cost of the order?
3. What is the total amount of funds obligated on this award?
4. What is the total amount of funds that will expire at the end of the current fiscal year?","1. The order provides Diminishing Manufacturing Sources (DMS) management, to include review and identification of actual and potential DMS issues of components, parts, materials, assemblies, subassemblies, and software items, and recommend solutions to mitigate issues in support of the F-35 Joint Strike Fighter aircraft.
2. The order has a total cost of $24,980,078.
3. The total amount of funds obligated on this award is $24,980,078.
4. The total amount of funds that will expire at the end of the current fiscal year is $1,875,512."
art_3226621_para_14,"Vigor Marine LLC., Portland, Oregon, is awarded a $20,187,816 firm-fixed-price contract (N3220523C4142) for a 90-calendar day shipyard availability for a mid-term availability of Military Sealift Command’s hospital ship USNS Mercy (T-AH 19). This contract includes a base period and options, which if exercised, would bring the cumulative value of this contract to $20,915,538. Work will be performed in Portland, Oregon, beginning Jan. 16, 2023, and is expected to be completed by April 15, 2023. Working capital (Navy) funds in the amount of $20,187,816 are obligated for fiscal 2023 and will expire at the end of the current fiscal year. This contract was competitively procured with proposals solicited via the System for Award Management website and one offer was received. The Navy’s Military Sealift Command, Norfolk, Virginia, is the contracting activity (N3220523C4142).",NAVY,"Nov. 22, 2022","NAVY

Vigor Marine LLC., Portland, Oregon, is awarded a $20,187,816 firm-fixed-price contract (N3220523C4142) for a 90-calendar day shipyard availability for a mid-term availability of Military Sealift Command’s hospital ship USNS Mercy (T-AH 19). This contract includes a base period and options, which if exercised, would bring the cumulative value of this contract to $20,915,538. Work will be performed in Portland, Oregon, beginning Jan. 16, 2023, and is expected to be completed by April 15, 2023. Working capital (Navy) funds in the amount of $20,187,816 are obligated for fiscal 2023 and will expire at the end of the current fiscal year. This contract was competitively procured with proposals solicited via the System for Award Management website and one offer was received. The Navy’s Military Sealift Command, Norfolk, Virginia, is the contracting activity (N3220523C4142).","1. What is the name of the ship?
2. What is the ship's location?
3. What is the ship's purpose?","1. The ship's name is USNS Mercy.
2. The ship's location is Portland, Oregon.
3. The ship's purpose is to provide medical care."
art_3226621_para_15,"BAE Systems San Diego Ship Repair Inc., San Diego, California, is awarded a $13,926,928 cost-plus-award-fee contract for the accomplishment of post shakedown availability (PSA) for USS Lenah Sutcliffe Higbee (DDG 123), with options for the accomplishment of PSAs for USS Jack H. Lucas (DDG 125) and USS Louis H. Wilson Jr. (DDG 126). This contract includes options which, if exercised, would bring the cumulative value of this contract to $46,296,820. Work will be performed in San Diego, California, and is expected to be completed by May 2024. Fiscal 2023 shipbuilding and conversion (Navy) funds in the amount of $13,043,577 will be obligated at time of award and will not expire at the end of the current fiscal year. This contract was competitively procured via the System for Award Management website, with one offer received. The Naval Sea Systems Command, Washington, D.C., is the contracting activity (N00024-23-C-2316).",NAVY,"Nov. 22, 2022","NAVY

BAE Systems San Diego Ship Repair Inc., San Diego, California, is awarded a $13,926,928 cost-plus-award-fee contract for the accomplishment of post shakedown availability (PSA) for USS Lenah Sutcliffe Higbee (DDG 123), with options for the accomplishment of PSAs for USS Jack H. Lucas (DDG 125) and USS Louis H. Wilson Jr. (DDG 126). This contract includes options which, if exercised, would bring the cumulative value of this contract to $46,296,820. Work will be performed in San Diego, California, and is expected to be completed by May 2024. Fiscal 2023 shipbuilding and conversion (Navy) funds in the amount of $13,043,577 will be obligated at time of award and will not expire at the end of the current fiscal year. This contract was competitively procured via the System for Award Management website, with one offer received. The Naval Sea Systems Command, Washington, D.C., is the contracting activity (N00024-23-C-2316).","1. What is the name of the ship?
2. What is the name of the company that is awarded the contract?
3. What is the total value of the contract?","1. USS Lenah Sutcliffe Higbee (DDG 123)
2. BAE Systems San Diego Ship Repair Inc.
3. $46,296,820"
art_3226621_para_16,"Mare Island Dry Dock, Vallejo, California, is awarded an $11,630,023 firm-fixed-price contract (N3220523C4145) for a 61-calendar day shipyard availability for the mid-term availability for Military Sealift Command’s rescue and salvage ship USNS Grasp (T-ARS 51). This contract includes options, which, if exercised, would bring the cumulative value of this contract to $11,910,228. Work will be performed in Vallejo, California, and is expected to be completed by April 30, 2023. Working capital (Navy) funds in the amount of $11,630,023 are obligated for fiscal 2023, and will expire at the end of the fiscal year. This contract was competitively procured with proposals solicited via the System for Award Management website and two offers were received. The Navy’s Military Sealift Command, Norfolk, Virginia, is the contracting activity (N3220523C4145).",NAVY,"Nov. 22, 2022","NAVY

Mare Island Dry Dock, Vallejo, California, is awarded an $11,630,023 firm-fixed-price contract (N3220523C4145) for a 61-calendar day shipyard availability for the mid-term availability for Military Sealift Command’s rescue and salvage ship USNS Grasp (T-ARS 51). This contract includes options, which, if exercised, would bring the cumulative value of this contract to $11,910,228. Work will be performed in Vallejo, California, and is expected to be completed by April 30, 2023. Working capital (Navy) funds in the amount of $11,630,023 are obligated for fiscal 2023, and will expire at the end of the fiscal year. This contract was competitively procured with proposals solicited via the System for Award Management website and two offers were received. The Navy’s Military Sealift Command, Norfolk, Virginia, is the contracting activity (N3220523C4145).","1. What is the name of the ship?
2. What is the shipyard where the ship is being repaired?
3. What is the date the ship is expected to be completed?","1. The name of the ship is USNS Grasp.
2. The ship is being repaired at Mare Island Dry Dock, Vallejo, California.
3. The ship is expected to be completed by April 30, 2023."
art_3226621_para_17,"Pacific Federal Management Inc.,* Tumon, Guam, is awarded a $10,866,804 firm-fixed-price, indefinite-delivery/indefinite-quantity modification to previously awarded contract N40192-20-D-9000 to exercise Option Period Three for base operations support services at Naval Base Guam and Andersen Air Force Base, Guam. This award brings the total cumulative value of the contract to $41,310,452. Work will be performed within the Naval Facilities Engineering Systems Command Marianas area of responsibility, including, but not limited to, Naval Base Guam (70%); and Andersen Air Force Base, Guam (30%), and is expected to be completed by November 2023. No funds will be obligated at time of award. The Naval Facilities Engineering Systems Command Marianas, Guam, is the contracting activity.",NAVY,"Nov. 22, 2022","NAVY

Pacific Federal Management Inc.,* Tumon, Guam, is awarded a $10,866,804 firm-fixed-price, indefinite-delivery/indefinite-quantity modification to previously awarded contract N40192-20-D-9000 to exercise Option Period Three for base operations support services at Naval Base Guam and Andersen Air Force Base, Guam. This award brings the total cumulative value of the contract to $41,310,452. Work will be performed within the Naval Facilities Engineering Systems Command Marianas area of responsibility, including, but not limited to, Naval Base Guam (70%); and Andersen Air Force Base, Guam (30%), and is expected to be completed by November 2023. No funds will be obligated at time of award. The Naval Facilities Engineering Systems Command Marianas, Guam, is the contracting activity.","1. What is the total cumulative value of the contract?
2. What is the Naval Facilities Engineering Systems Command Marianas area of responsibility?
3. What is the expected completion date?","1. The total cumulative value of the contract is $41,310,452.
2. The Naval Facilities Engineering Systems Command Marianas area of responsibility includes Naval Base Guam (70%); and Andersen Air Force Base, Guam (30%).
3. The expected completion date is November 2023."
art_3226621_para_18,"OptumServe Health Services, La Crosse, Wisconsin, will be awarded a $93,237,054 modification to their current indefinite delivery bridge contract HT0011-19-D-0002. This award, titled ""Reserve Health Readiness Program,"" provides health readiness support services to the military service components to meet medical and dental standards essential in maintaining a deployable force. This extension to the current bridge contract will permit time to complete evaluations and award of a competitive follow-on to this requirement. Services include immunizations, physical examinations, periodic health assessments, post-deployment health reassessments, mental health assessments, dental examinations, dental treatment, laboratory services, and other services as required to satisfy military service component health readiness needs. Services are delivered at military service component designated sites during group events, through the contractor's call center, and within an integrated network. The work will be performed in every U.S. state, U.S. territory, Washington, D.C., and Germany, with a period of performance of Dec. 1, 2022, to May 31, 2023. Fiscal 2023 operations and maintenance funds will be obligated on task orders issued under this award. This contract was awarded on an other than full and open competition basis; pursuant to the authority of 10 U.S. Code 3204 (a)(1). The Defense Health Agency, Professional Services Contracting Division, Falls Church, Virginia, is the contracting activity. (Awarded Nov. 21, 2022)",DEFENSE HEALTH AGENCY,"Nov. 22, 2022","DEFENSE HEALTH AGENCY

OptumServe Health Services, La Crosse, Wisconsin, will be awarded a $93,237,054 modification to their current indefinite delivery bridge contract HT0011-19-D-0002. This award, titled ""Reserve Health Readiness Program,"" provides health readiness support services to the military service components to meet medical and dental standards essential in maintaining a deployable force. This extension to the current bridge contract will permit time to complete evaluations and award of a competitive follow-on to this requirement. Services include immunizations, physical examinations, periodic health assessments, post-deployment health reassessments, mental health assessments, dental examinations, dental treatment, laboratory services, and other services as required to satisfy military service component health readiness needs. Services are delivered at military service component designated sites during group events, through the contractor's call center, and within an integrated network. The work will be performed in every U.S. state, U.S. territory, Washington, D.C., and Germany, with a period of performance of Dec. 1, 2022, to May 31, 2023. Fiscal 2023 operations and maintenance funds will be obligated on task orders issued under this award. This contract was awarded on an other than full and open competition basis; pursuant to the authority of 10 U.S. Code 3204 (a)(1). The Defense Health Agency, Professional Services Contracting Division, Falls Church, Virginia, is the contracting activity. (Awarded Nov. 21, 2022)","1. What is the name of the company that will be awarded the contract?
2. What is the name of the contract?
3. What is the duration of the contract?
4. What is the location of the contract?
5. What is the purpose of the contract?","1. OptumServe Health Services
2. Reserve Health Readiness Program
3. Dec. 1, 2022, to May 31, 2023
4. Every U.S. state, U.S. territory, Washington, D.C., and Germany
5. Provides health readiness support services to the military service components to meet medical and dental standards essential in maintaining a deployable force."
art_3226621_para_19,"Amentum Services Inc., Germantown, Maryland, has been awarded a $15,940,346 modification (P00022) to previously awarded contract FA2860-19-C-0005 for rotary wing maintenance. This contract provides helicopter maintenance of the aircraft assigned to the 316th Wing at Joint Base Andrews-Naval Air Facility Washington. The modification brings the total cumulative face value of the contract to $71,484,294 from $55,543,948. Work will be performed at Joint Base Andrews-Naval Air Facility Washington and is expected to be completed by Dec. 31, 2023. Fiscal year 2023 operations and maintenance funds in the amount of $15,940,346 are being obligated at time of award. The 316th Contracting Squadron, Joint Base Andrews, Maryland, is the contracting activity.

*Small business",AIR FORCE,"Nov. 22, 2022","AIR FORCE

Amentum Services Inc., Germantown, Maryland, has been awarded a $15,940,346 modification (P00022) to previously awarded contract FA2860-19-C-0005 for rotary wing maintenance. This contract provides helicopter maintenance of the aircraft assigned to the 316th Wing at Joint Base Andrews-Naval Air Facility Washington. The modification brings the total cumulative face value of the contract to $71,484,294 from $55,543,948. Work will be performed at Joint Base Andrews-Naval Air Facility Washington and is expected to be completed by Dec. 31, 2023. Fiscal year 2023 operations and maintenance funds in the amount of $15,940,346 are being obligated at time of award. The 316th Contracting Squadron, Joint Base Andrews, Maryland, is the contracting activity.

*Small business","1. What is the name of the company?
2. What is the name of the contract?
3. What is the total cumulative face value of the contract?
4. What is the name of the base where the contract is being performed?
5. What is the name of the contracting squadron?","1. Amentum Services Inc.
2. FA2860-19-C-0005
3. $71,484,294
4. Joint Base Andrews-Naval Air Facility Washington
5. 316th Contracting Squadron"
art_3225002_para_1,"Alltech Engineering Corporation,* Saint Paul, Minnesota (W911WN-23-D-0001); G&G Steel Inc.,* Russellville, Alabama (W911WN-23-D-0002); Hohl Industrial Services Inc.,* Tonawanda, New York (W911WN-23-D-0003); J. F. Brennan Company Inc.,* La Crosse, Wisconsin (W911WN-23-D-0004); Marine Diving Solutions LLC,* Centennial, Colorado (W911WN-23-D-0005); Precision Build Solutions LLC,* Gibsonton, Florida (W911WN-23-D-0006); and Steward Machine Co. Inc.,* Birmingham, Alabama (W911WN-23-D-0007), will compete for each order of the $160,000,000 firm-fixed-price contract for metal fabrication, refurbishment and installation. Bids were solicited via the internet with seven received. Work locations and funding will be determined with each order, with an estimated completion date of Nov. 20, 2027. U.S. Army Corps of Engineers, Pittsburgh, Pennsylvania, is the contracting activity. ",ARMY,"Nov. 21, 2022","ARMY

Alltech Engineering Corporation,* Saint Paul, Minnesota (W911WN-23-D-0001); G&G Steel Inc.,* Russellville, Alabama (W911WN-23-D-0002); Hohl Industrial Services Inc.,* Tonawanda, New York (W911WN-23-D-0003); J. F. Brennan Company Inc.,* La Crosse, Wisconsin (W911WN-23-D-0004); Marine Diving Solutions LLC,* Centennial, Colorado (W911WN-23-D-0005); Precision Build Solutions LLC,* Gibsonton, Florida (W911WN-23-D-0006); and Steward Machine Co. Inc.,* Birmingham, Alabama (W911WN-23-D-0007), will compete for each order of the $160,000,000 firm-fixed-price contract for metal fabrication, refurbishment and installation. Bids were solicited via the internet with seven received. Work locations and funding will be determined with each order, with an estimated completion date of Nov. 20, 2027. U.S. Army Corps of Engineers, Pittsburgh, Pennsylvania, is the contracting activity. ","1. What is the estimated completion date of the contract?
2. What is the estimated value of the contract?
3. What is the name of the company that will compete for each order?","1. The estimated completion date of the contract is Nov. 20, 2027.
2. The estimated value of the contract is $160,000,000.
3. Marine Diving Solutions LLC, Centennial, Colorado."
art_3225002_para_2,"Escal Institute of Advanced Technologies Inc., North Bethesda, Maryland, was awarded a $9,824,000 modification (P00007) to contract W911S0-19-D-0009 for cybersecurity training and certifications. Bids were solicited via the internet with four received. Work locations and funding will be determined with each order, with an estimated completion date of Feb. 23, 2024. U.S. Army Field Directorate Office, Fort Gordon, Georgia, is the contracting activity. ",ARMY,"Nov. 21, 2022","ARMY

Escal Institute of Advanced Technologies Inc., North Bethesda, Maryland, was awarded a $9,824,000 modification (P00007) to contract W911S0-19-D-0009 for cybersecurity training and certifications. Bids were solicited via the internet with four received. Work locations and funding will be determined with each order, with an estimated completion date of Feb. 23, 2024. U.S. Army Field Directorate Office, Fort Gordon, Georgia, is the contracting activity. ","1. What is the name of the company that was awarded the contract?
2. What is the name of the contract?
3. What is the estimated completion date?
4. What is the name of the U.S. Army Field Directorate Office?","1. Escal Institute of Advanced Technologies Inc.
2. W911S0-19-D-0009
3. Feb. 23, 2024
4. Fort Gordon, Georgia"
art_3225002_para_3,"MAGA Mechanical Contractors Inc.,* Prince Frederick, Maryland, was awarded an $8,000,000 firm-fixed-price contract for engineering and construction services for the repair or upgrade of mechanical equipment and infrastructure related to a complex water treatment facility. Bids were solicited via the internet with two received. Work locations and funding will be determined with each order, with an estimated completion date of Nov. 20, 2027. U.S. Army Corps of Engineers, Baltimore, Maryland, is the contracting activity (W912DR-23-D-0002).",ARMY,"Nov. 21, 2022","ARMY

MAGA Mechanical Contractors Inc.,* Prince Frederick, Maryland, was awarded an $8,000,000 firm-fixed-price contract for engineering and construction services for the repair or upgrade of mechanical equipment and infrastructure related to a complex water treatment facility. Bids were solicited via the internet with two received. Work locations and funding will be determined with each order, with an estimated completion date of Nov. 20, 2027. U.S. Army Corps of Engineers, Baltimore, Maryland, is the contracting activity (W912DR-23-D-0002).","1. What is the name of the company that was awarded the contract?
2. What is the estimated completion date of the contract?
3. What is the estimated value of the contract?","1. ARMY
2. Nov. 20, 2027
3. $8,000,000"
