para_id,content,category,publish_date_ap
art_2873570_para_12,*Small business,SPACE DEVELOPMENT AGENCY,"Dec. 14, 2021"
art_2871869_para_1,"OptumServe Health Services, La Crosse, Wisconsin, was awarded a $172,429,013 modification to their current indefinite-delivery bridge contract (HT0011-19-D-0002). This award, titled “Reserve Health Readiness Program,” provides health readiness support services to the military service components to meet medical and dental standards essential in maintaining a deployable force. This sole-source bridge contract award extension (#3) is to prevent a gap in services. Services include immunizations, physical examinations, periodic health assessments, post-deployment health reassessments, mental health assessments, dental examinations, dental treatment, laboratory services, and other services as required to satisfy military service component health readiness needs. Services are delivered at military service component designated sites during group events, through the contractor’s call center, and within an integrated network. The work will be performed in every U.S. state and territory; Washington, D.C.; and Germany, with a period of performance of Dec. 1, 2021, to Nov. 30, 2022. Fiscal 2022 operations and maintenance funds will be obligated on task orders issued under this award. This contract was awarded on an other than full and open competition basis, pursuant to the authority of 10 U.S. Code 2304 (c) (1). The Defense Health Agency, Falls Church, Virginia, is the contracting activity. (Awarded Nov. 30, 2021)",DEFENSE HEALTH AGENCY,"Dec. 13, 2021"
art_2871869_para_2,"Raytheon Technologies Corp., Pratt and Whitney Military Engines, East Hartford, Connecticut, is awarded a $145,288,785 cost-plus-incentive-fee modification (P00002) to a previously awarded contract (N0001921C0068). This modification exercises options to procure material and support equipment for depot maintenance facilities as well as supplies, services, and planning for depot activations in support of F-35 aircraft sustainment efforts for the Air Force, Marine Corps, Navy, and non-U.S. Department of Defense (DOD) participants. Work will be performed in East Hartford, Connecticut (30.5%); Oklahoma City, Oklahoma (22.2%); Cherry Point, North Carolina (13.5%); Jacksonville, Florida (7.3%); West Palm Beach, Florida (5.8%); Windsor Locks, Connecticut (3.7%); Indianapolis, Indiana (3.0%); Willliamtown, New South Wales, Australia (2.9%); Iwakuni, Japan (2%); Foggia, Italy (1.6%); Patuxent River, Maryland (1.4%); Edwards Air Force Base, California (1.4%); Luke Air Force Base, Arizona (1.2%); Brekstad, Norway (1.2%); Leeuwarden, Netherlands (1.1%); Tyndall Air Force Base, Florida (1%); and Brandon, United Kingdom (0.2%), and is expected to be completed in September 2024. Fiscal 2021 aircraft procurement (Navy) funds in the amount of $59,531,081; fiscal 2021 aircraft procurement (Air Force) funds in the amount of $59,531,073; and non-U.S. DOD participant funds in the amount of $26,226,631 will be obligated at time of award, none of which will expire at the end of the current fiscal year. The Naval Air Systems Command, Patuxent River, Maryland, is the contracting activity.",NAVY,"Dec. 13, 2021"
art_2871869_para_3,"Huntington Ingalls Inc. (HII) - Ingalls Shipbuilding, Pascagoula, Mississippi, is awarded a $70,866,327 not-to-exceed, undefinitized contract action for long lead time material (LLTM) in support of one amphibious assault ship (general purpose) replacement (LHA(R)) Flight 1 Ship (LHA 9). This action will be the seventh increment of LLTM awarded to HII under contract (N00024-20-C-2437) executed on April 30, 2020. Work will be performed in Philadelphia, Pennsylvania (49%); Pascagoula, Mississippi (45%); Hamilton, Ohio (4%); and High Ridge, Missouri (2%), and is expected to be completed by April 2024. Fiscal 2021 shipbuilding and conversion (Navy) funding in the amount of $53,149,745 will be obligated at award and will not expire at the end of the current fiscal year. The obligation amount represents 75% of the not-to-exceed price, in accordance with Defense Federal Acquisition Regulation 217.7404-4, limitations on obligations. This contract was not competitively procured in accordance with 10 U.S. Code 2304(c)(1) — only one responsible source and no other supplies or services will satisfy agency requirements. The Naval Sea Systems Command, Washington, D.C., is the contracting activity (N00024-20-C-2437).",NAVY,"Dec. 13, 2021"
art_2871869_para_4,"Lockheed Martin Space, Littleton, Colorado, is awarded a $61,880,928 cost-plus-incentive-fee modification (P00033) to previously announced contract N00030-19-C-0025 for the design, development, build and integration of equipment for missile flight test demonstrations and fielding. Work will be performed in Denver, Colorado (83%); Sunnyvale, California (16%); and Huntsville, Alabama (1%). Work is expected to be completed Feb. 25, 2024. No funds will be obligated at time of award. Strategic Systems Programs, Washington, D.C., is the contracting activity.",NAVY,"Dec. 13, 2021"
art_2871869_para_5,"Alliant Techsystems Operations LLC (a wholly-owned subsidiary of Northrop Grumman Defense Systems Inc.), Northridge, California, is awarded a $45,662,690 firm-fixed-price modification (P00001) to a previously awarded contract (N0001921C0044). This modification exercises options to procure low rate initial production Lot Two of the Air to Ground Missile (AGM)-88G Advanced Anti-Radiation Guided Missile - Extended Range (AARGM-ER). Specifically, this modification provides for the production and delivery of 16 AGM-88G AARGM-ER all up rounds, six AGM-88G AARGM-ER Captive Air Training Missiles, four Common Munitions Built-in-Test Reprogramming Equipment+ Interface Devices, initial spares, and required manufacturing supplies and support. Work will be performed in Northridge, California (61%); Rocket Center, West Virginia (32%); and Ridgecrest, California (7%), and is expected to be completed in December 2024. Fiscal 2022 weapons procurement (Navy) funds in the amount of $45,611,925; and fiscal 2021 weapons procurement (Navy) in the amount of $50,765 will be obligated at time of award, none of which will expire at the end of the current fiscal year. The Naval Air Systems Command, Patuxent River, Maryland, is the contracting activity. ",NAVY,"Dec. 13, 2021"
art_2871869_para_6,"Curtin Maritime Corp.,* Long Beach, California, is awarded a $26,992,265 firm-fixed-price contract for construction of new dredging and maintenance dredging at Naval Station Norfolk. The work to be performed consists of new dredging of Pier 11 South berth expansion area, and maintenance dredging of the outer berths of Piers 5 and 6 North. Work will be performed in Norfolk, Virginia, and is expected to be completed by June 2022. Fiscal 2022 operation and maintenance, Navy contract funds in the amount of $26,992,265 are obligated on this award and will expire at the end of the current fiscal year. This contract was competitively procured via the beta.sam.gov online website with two proposals received. The Naval Facilities Engineering Systems Command, Mid-Atlantic, Norfolk, Virginia, is the contracting activity (N40085-22-C-0003).",NAVY,"Dec. 13, 2021"
art_2871869_para_7,"Trevet Bay West JV LLC,* San Diego, California, is awarded a $25,000,000 firm-fixed-price modification to an indefinite-delivery/indefinite-quantity contract (N62473-18-D-0202). This modification increases the maximum dollar value of the contract and provides for a full range of environmental engineering and scientific or technical management services necessary to implement the environmental restoration program and similar media requirements for other Navy environmental programs. After award of this modification, the total cumulative contract value will be $100,000,000. Work will be performed at various Navy and Marine Corps facilities, and other government facilities within the Naval Facilities Engineering Systems Command, Southwest area of operations, including, but not limited to, California (94%); Arizona (1%); Nevada (1%); Colorado (1%); New Mexico (1%); Utah (1%), and other locations in the U.S. (1%). The term of the contract is not to exceed 60 months with an expected completion date of April 2023. No funds are being obligated on this award. Future task orders will be primarily funded by operation and maintenance, (Navy) funds. The Naval Facilities Engineering Systems Command, Southwest, San Diego, California, is the contracting activity.",NAVY,"Dec. 13, 2021"
art_2871869_para_8,"Bell Boeing Joint Program Office, Amarillo, Texas, is awarded a not-to-exceed $18,000,000 modification (P00012) to a previously awarded, cost-plus-fixed-fee, indefinite-delivery/indefinite-quantity contract (N0001918D0103). This modification exercises an option to provide systems integration, technical analysis, and engineering support for the V-22 aircraft. Work will be performed Fort Worth, Texas (50%); and Philadelphia, Pennsylvania (50%), and is expected to be completed in December 2022. No funds will be obligated at the time of award; funds will be obligated on individual orders as they are issued. The Naval Air Systems Command, Patuxent River, Maryland, is the contracting activity.",NAVY,"Dec. 13, 2021"
art_2871869_para_9,"Science Applications International Corp., Fairfield, New Jersey, has been awarded a maximum $90,000,000 firm-fixed-price, indefinite-delivery/indefinite-quantity contract for facilities maintenance, repair and operations supplies. This was a sole-source acquisition using justification 10 U.S. Code 2304 (c)(1), as stated in Federal Acquisition Regulation 6.302-1. This is a 396-day bridge contract with no option periods. Locations of performance are Hawaii, Guam, the Kwajalein Atoll, and New Jersey, with a Jan. 14, 2023, ordering period end date. Using customers are Army, Navy, Air Force, Marine Corps and Coast Guard. Type of appropriation is fiscal 2022 through 2023 defense working capital funds. The contracting activity is the Defense Logistics Agency Troop Support, Philadelphia, Pennsylvania (SPE8E3-22-D-0006). ",DEFENSE LOGISTICS AGENCY,"Dec. 13, 2021"
art_2871869_para_10,"Michelin North America Inc., Greenville, South Carolina (SPE7LX-22-D-0044, $45,043,801); and Goodyear Tire and Rubber Co., Akron, Ohio (SPE7LX-22-D-0045, $24,539,953); have each been awarded a fixed-price requirements contract under solicitation SPE7LX-21-R-0041 for various aircraft tires. These were competitive acquisitions with three responses received. These are three-year contracts with no option periods. Locations of performance are Ohio and South Carolina, with a Dec. 9, 2024, performance completion date. Type of appropriation is fiscal 2022 through 2025 defense working capital funds. The contracting activity is the Defense Logistics Agency Land and Maritime, Columbus, Ohio. ",DEFENSE LOGISTICS AGENCY,"Dec. 13, 2021"
art_2871869_para_11,"The John Hopkins University Applied Physics Laboratory, Laurel, Maryland, has been awarded a $50,000,000 modification (P00002) to previously awarded contract FA8656-20-D-0005 for Air Warfare Systems. The modification provides services for advanced development, acquisition and test and evaluation of aerospace systems, to include munitions, cyber warfare and electronic warfare elements. Work will be performed in Laurel, Maryland, and is expected to be completed by July 31, 2026. No funds are being obligated at the time of award, and the total cumulative face value of the contract is $99,999,000. Air Force Life Cycle Management Center, Eglin Air Force Base, Florida, is the contracting activity.",AIR FORCE,"Dec. 13, 2021"
art_2871869_para_12,"AECOM, Los Angeles, California, was awarded a $20,000,000 firm-fixed-price contract for construction management services. Bids were solicited via the internet with eight received. Work locations and funding will be determined with each order, with an estimated completion date of Dec. 12, 2026. U.S. Army Corps of Engineers, Savannah, Georgia, is the contracting activity (W912HN-22-D-2000).

*Small business",ARMY,"Dec. 13, 2021"
art_2870193_para_1,"General Dynamics Land Systems Inc., Sterling Heights, Michigan, was awarded a $93,519,000 fixed-price-incentive contract for M1A2 Abrams engineering, manufacturing, design and production. Bids were solicited via the internet with one received. Work will be performed in Lima, Ohio, with an estimated completion date of Sep. 30, 2025. Fiscal 2019 Foreign Military Sales funds in the amount of $93,519,000 were obligated at the time of the award. U.S. Army Contracting Command, Detroit Arsenal, Michigan, is the contracting activity (W56HZV-22-C-0005).",ARMY,"Dec. 10, 2021"
art_2870193_para_2,"APTIM Federal Services LLC, Baton Rouge, Louisiana, was awarded a $12,162,413 modification (P00001) to contract W912DY-21-F-0015 for recurring maintenance and minor repair of petroleum systems. Work will be performed in Tamuning, Guam, with an estimated completion date of Dec. 31, 2022. Fiscal 2010 revolving funds in the amount of $12,162,413 were obligated at the time of the award. U.S. Army Corps of Engineers, Huntsville, Alabama, is the contracting activity.",ARMY,"Dec. 10, 2021"
art_2870193_para_3,"Northrop Grumman Corp., Rolling Meadows, Illinois, has been awarded a maximum $53,969,070, firm-fixed-price delivery order (SPRPA1-22-F-D000) against a seven-year long-term contract (SPE4AX-18-D-9443) for defense logistics repairable spare items in support of common electronic communication equipment and parts. This is a sole-source acquisition using justification 10 U.S. Code 2304 (c)(1), as stated in Federal Acquisition Regulation 6.302-1. This is a two-year seven-month contract with no option periods. Location of performance is Illinois, with a March 31, 2024, performance completion date. Using customers are Navy and Foreign Military Sales (FMS) to Japan. Type of appropriation is fiscal 2022 Navy aircraft procurement funds and FMS funds. The contracting activity is the Defense Logistics Agency Aviation, Philadelphia, Pennsylvania.",DEFENSE LOGISTICS AGENCY,"Dec. 10, 2021"
art_2870193_para_4,"KBR Services, Houston, Texas, is awarded a $37,015,620 cost-plus-award-fee modification to task order N6247021F9101 to global contingency services multiple award contract N62742-16-D-3551. This modification provides for the exercise of Option Three for the Quantico Expeditionary Staging Area (ESA) at Marine Corps Base (MCB) Quantico, and increases the maximum dollar value of the contract. After award of this option, the total cumulative contract value will be $196,061,079. The work to be performed provides for services in supporting Operation Allies MCB Quantico, and includes the mobilization, operation and maintenance, and demobilization for ESA Quantico. Work will be performed in Quantico, Virginia, and is expected to be completed by December 2021. Fiscal 2022 overseas humanitarian disaster and civic aid contract funds in the amount of $37,015,620 are obligated on this award and will expire at the end of the current fiscal year. Naval Facilities Engineering Systems Command, Washington, D.C., is the contracting activity.",NAVY,"Dec. 10, 2021"
art_2870193_para_5,"Detyens Shipyards Inc., North Charleston, South Carolina, is awarded $21,604,117 firm-fixed-price contract (N3220522C4030) for a 118-calendar day shipyard availability for the regular overhaul/dry docking availability on the USNS Arctic (T-AOE 8). The contract includes options which, if exercised, would bring the total contract value to $23,095,473. Work will be performed in North Charleston, South Carolina, and is expected to be completed by May 15, 2022. Contract funds in the amount of $21,604,117 are obligated in fiscal 2022 using working capital funds (Navy). This contract was competitively procured with proposals solicited via the beta.sam.gov website and seven offers were received. The Navy’s Military Sealift Command, Norfolk, Virginia, is the contracting activity (N3220522C4030).",NAVY,"Dec. 10, 2021"
art_2870193_para_6,"General Dynamics Bath Iron Works, Bath, Maine, is awarded a $12,900,028 cost-plus-award-fee and cost modification to previously awarded contract N00024-19-C-2322 to exercise options for the accomplishment of planning yard efforts such as engineering, technical, planning, ship configuration, data and logistics efforts for DDG-1000 class destroyers post-delivery and in-service life-cycle support. Work will be performed in Bath, Maine (95%); and San Diego, California (5%), and is expected to be completed by December 2022. Fiscal 2021 research, development, test and evaluation (Navy) funds in the amount of $3,747,976 (59%); fiscal 2022 shipbuilding and conversion (Navy) funds in the amount of $2,508,785 (40%); and fiscal 2022 operations and maintenance (Navy) funds in the amount of $46,850 (1%) will be obligated at the time of award, of which funds in the amount of $3,794,826 will expire at the end of the current fiscal year. The Naval Sea Systems Command, Washington, D.C., is the contracting activity.",NAVY,"Dec. 10, 2021"
art_2870193_para_7,"Utility Works JV, Virginia Beach, Virginia, is awarded an $11,393,982 firm-fixed-price task order (N6247022F4001) under indefinite-delivery/indefinite-quantity contract N62470-21-D-0005 for Utility Infrastructure and Condition Assessment Program (UICAP) implementation at various Marine Corps installation command installations at Marine Corps Installations West (MCIWest) and UICAP sustainment at Marine Corps Base (MCB) Quantico. The work to be performed provides for all management, labor, supplies, equipment, information technology, materials, and transportation necessary to perform the four phases of UICAP at seven MCIWest installations, and a year of support is required for UICAP sustainment at MCB Quantico. Work will be performed in California (83%); Arizona (14%); and Virginia (3%), and is expected to be completed by December 2023. Fiscal 2022 operation and maintenance (Marine Corps) contract funds in the amount of $11,393,982 are obligated on this award and will expire on Sept. 30, 2022. One proposal was received for this task order. The Naval Facilities Engineering Systems Command Atlantic, Norfolk, Virginia, is the contracting activity.",NAVY,"Dec. 10, 2021"
art_2870193_para_8,"Parsons Government Services Inc., Colorado Springs, Colorado, has been awarded a $10,807,540 cost-plus-fixed-fee contract for a Small Business Innovation Research Phase III effort titled Blackjack Prototype Ground Operations Center. Work will be performed in Colorado Springs, Colorado, with an estimated completion date of June 2024. Fiscal 2021 research and development funds in the amount of $1,000,000 are being obligated at the time of award. This contract is the continuation of an acquisition originally competed in accordance with § 9 of the Small Business Act, 15 U.S. Code 638. The Defense Advanced Research Projects Agency, Arlington, Virginia, is the contracting activity (HR001122C0027).

*Small business",DEFENSE ADVANCED RESEARCH PROJECTS AGENCY,"Dec. 10, 2021"
art_2868472_para_1,"KBR Services LLC, Houston, Texas (N62742-16-D-3551); Vectrus Systems Corp., Colorado Springs, Colorado (N62742-16-D-3552); IAP-ECC LLC, Cape Canaveral, Florida (N62742-16-D-3553); FLUOR Intercontinental Inc., Greenville, South Carolina (N62742-16-D-3554); and AECOM Technical Services Inc., Los Angeles, California ( N62742-16-D-3555), are awarded a combined $800,000,000 cost-plus-award-fee modification to increase the maximum dollar value of an indefinite-delivery/indefinite-quantity contract to provide global contingency services. The work includes incidental construction to quickly provide short-term facility support services in support of natural and manmade disasters, humanitarian assistance, and the full range spectrum of military operations; and projects with similar characteristics. After award of this modification, the total cumulative contract value will be $1,700,000,000. The work will be performed in worldwide and contingency environments. The Naval Facilities Engineering Systems Command, Pacific, Pearl Harbor, Hawaii, is the contracting activity.",NAVY,"Dec. 9, 2021"
art_2868472_para_2,"Emprise Corp., Ledyard, Connecticut (N3220519D1001), is awarded a modification to the previously awarded, single-award, indefinite-delivery/indefinite-quantity contract. This modification is valued at $80,374,962, increasing the total contract ceiling from $96,470,026 to $176,844,988. This contract is for services and supplies in support of Military Sealift Command’s (MSC) Shipboard Automated Maintenance Management System aboard the command’s fleet of ships. This contract provides non-personal engineering support services to MSC, Navy, and National Oceanic and Atmospheric Administration (NOAA) for the MSC Engineering Maintenance Management Systems. These systems utilize both preventive and predictive maintenance technologies to assist in both optimizing equipment performance and ensuring that the appropriate level of vessel readiness is maintained. Work will be performed worldwide, with an expected completion date of Dec. 10, 2023. The maximum dollar value of this award is now $176,844,988. Working capital funds (Navy) for the appropriate fiscal year are obligated at time of task order award throughout the 5-year ordering period. This single-award contract was procured under solicitation number N3220518R1000 via the government-wide Point of Entry website. The Navy’s Military Sealift Command, Norfolk, Virginia, is the contracting activity.",NAVY,"Dec. 9, 2021"
art_2868472_para_3,"Huntington Ingalls Inc. - Ingalls Shipbuilding, Pascagoula, Mississippi, is awarded a $60,425,462 not-to-exceed undefinitized contract action for integration of four Joint Strike Fighter engineering change proposals in support of one amphibious assault ship (General Purpose) replacement (LHA(R)) Flight 1 Ship (LHA 8). Work will be performed in Pascagoula, Mississippi (72%); Chesapeake, Virginia (25%); and Philadelphia, Pennsylvania (3%), and is expected to be completed by July 2024. Fiscal 2018 shipbuilding and conversion (Navy) funds in the amount of $30,212,731 will be obligated at award and will not expire at the end of the current fiscal year. The obligation amount represents 50% of the not-to-exceed price, in accordance with Defense Federal Acquisition Regulation 217.7404-4 — limitations on obligations. This contract was not competitively procured in accordance with 10 U.S. Code 2304(c)(1) — only one responsible source and no other supplies or services will satisfy agency requirement. The Naval Sea Systems Command, Washington, D.C., is the contracting activity (N00024-16-C-2427).",NAVY,"Dec. 9, 2021"
art_2868472_para_4,"S&B, doing business as WG Henschen,* Scottsdale, Arizona (N6893622D0003); Pacific IC Source,* Yucaipa, California (N6893622D0004); Vizocom ICT LLC,* El Cajon, California (N6893622D0005); Pacific Component Xchange Inc.,* Huntington Beach, California (N6893622D0006); and Laguna Components Inc.,* Laguna Beach, California (N6893622D0007), are each awarded a firm-fixed-price, indefinite-delivery/indefinite-quantity contract. The estimated aggregate ceiling for all contracts is $49,000,000, with the companies having an opportunity to compete for individual orders. These contracts procure various types of instrumentation and electronic components technology to include integrated circuits, resistors, capacitors, connectors, wire braid, cables, and diodes, flex circuits, radio, electronic sub-assemblies, receivers, semi-conductors, plugs, global position system components, terminal blocks, antennas, fuses, relays, as well as maintenance, repair, calibration and installation services for the instrumentation and electronic components. Work will be performed at Scottsdale, Arizona; Yucaipa, California; El Cajon, California; Huntington Beach, California; and Laguna Beach, California (90%); and China Lake, California (10%), and is expected to be completed in December 2026. No funds will be obligated at the time of award; funds will be obligated on individual orders as they are issued. This contract was competitively procured as a small business set-aside; five offers were received. The Naval Air Warfare Center Weapons Division, China Lake, California, is the contracting activity.",NAVY,"Dec. 9, 2021"
art_2868472_para_5,"Hornbeck Offshore Operators LLC, Covington, Louisiana, was awarded a $26,674,930 firm-fixed-price with reimbursable elements contract (N3220522C4177) for long-term charter of one U.S.-flagged, Jones Act compliant, stern landing vessel HOS Resolution to support the Marine Corps Warfighting Laboratory’s experimentation and exercise requirements in both littoral and open-ocean operating environments. This contract includes a 12-month base period with three 12-month option periods, which, if exercised, would bring the cumulative value of this contract to $56,333,778. Work will be performed off the U.S. West Coast and is expected to be completed, if all options are exercised, by November 2025. Research, development, test, and evaluation (Navy) funds in the amount of $26,674,930 are obligated for fiscal 2022, and will expire at the end of fiscal 2024. This contract was competitively procured with proposals solicited via the Federal Business Opportunities website and one offer was received. The Navy’s Military Sealift Command, Norfolk, Virginia, is the contracting activity (N3220522C4177). (Awarded Nov. 29, 2021)",NAVY,"Dec. 9, 2021"
art_2868472_para_6,"Amentum Services Inc., Germantown, Maryland, is awarded a $26,435,245 cost-plus-incentive-fee contract modification under contract N62742-17-C-3570. This modification provides for the exercise of the fifth option period under for various support services to Department of Defense components conducting humanitarian assistance, civic assistance, minor military construction projects, contingency efforts, supporting various exercises, and other projects. After award of this option, the total cumulative contract value will be $176,724,820. Work will be performed at various locations in Southeast Asia, South Asia and Oceania. This option period is from January 2022 to December 2022. Fiscal 2022 operation and maintenance (Navy) contract funds in the amount of $4,300,000 are obligated on this award and will expire at the end of the current fiscal year. The Naval Facilities Engineering Systems Command, Pacific, Pearl Harbor, Hawaii, is the contracting activity.",NAVY,"Dec. 9, 2021"
art_2868472_para_7,"Lockheed Martin Corp., Fort Worth, Texas, is awarded a $20,481,366 modification (P00012) to a previously awarded, cost-plus-fixed-fee contract (N0001920C0032). This modification adds scope to provide non-recurring engineering for the selected F-35 “Out the Window” replacement solution in support of full mission simulator production for the Air Force, Navy, and non-U.S. Department of Defense (DOD) participants. Work will be performed in Orlando, Florida, and is expected to be completed in March 2024. Fiscal 2021 aircraft procurement (Air Force) funds in the amount of $8,392,099; fiscal 2020 aircraft procurement (Navy) funds in the amount of $8,392,098; and non-DOD participants funds in the amount of $3,697,169 will be obligated at time of award, none of which will expire at the end of the current fiscal year. The Naval Air Systems Command, Patuxent River, Maryland, is the contracting activity.",NAVY,"Dec. 9, 2021"
art_2868472_para_8,"General Electric Co., Cincinnati, Ohio, is awarded a $19,324,546 firm-fixed-price, basic ordering agreement order (N64498-22-F-4001) for the procurement of three LM2500 Paired Blade Turbine High Pressure Turbine (HPT) kits and two Single Shank Turbine HPT kits. Work will be performed in Cincinnati, Ohio, and is expected to complete December 2022. Fiscal 2022 operation and maintenance (Navy) funding in the total amount of $19,324,546 will be obligated at time of award, and will expire at the end of the current fiscal year. In accordance with 10 U.S. Code 2304(c)(1), this order was not competitively procured — only one responsible source and no other supplies or services will satisfy agency requirements. The Naval Surface Warfare Center, Philadelphia Division, Philadelphia, Pennsylvania, is the contracting activity. ",NAVY,"Dec. 9, 2021"
art_2868472_para_9,"East Coast Repair, Portsmouth, Virginia, is awarded an $8,719,597 firm-fixed-price contract (N3220522C4198) for an 85-calendar day shipyard availability for the mid-term availability of the Military Sealift Command’s fleet oiler USNS Grumman (T-AO 195). This contract includes a base period and four options which, if exercised would bring the cumulative value of this contract to $9,006,443. Work will be performed in Portsmouth, Virginia, and will begin Jan. 5, 2022, and is expected to be completed by March 31, 2022. Working capital funds (Navy) in the amount of $8,719,597 are obligated for fiscal 2022 and will not expire at the end of the fiscal year. This contract was a small business set-aside with proposals solicited via the Government Point of Entry website and six offers received. The Navy’s Military Sealift Command, Norfolk, Virginia, is the contracting activity (N3220522C4198).",NAVY,"Dec. 9, 2021"
art_2868472_para_10,"AAR Government Services Inc., Wood Dale, Illinois, has been awarded a $365,000,000 firm-fixed-price, indefinite-delivery/indefinite-quantity contract for F-16 systems program office support at Hill Air Force Base, Utah. This contract provides for F-16 depot work as well as Service Life Extension Program overhauls for Air Force F-16s. Work will be performed at Bydgoszcz, Poland; Droogdokkeneilan, Netherlands; and Clearfield, Utah, and is expected to be completed by Dec. 9, 2032. This award is the result of a competitive source selection. Fiscal 2021 procurement funds in the amount of $766,495 are being obligated at the time of award. Air Force Life Cycle Management Center, Hill AFB, Utah, is the contracting activity (FA8232-22-D-0005).",AIR FORCE,"Dec. 9, 2021"
art_2868472_para_11,"BAE Systems Ordnance Systems Inc., Radford, Virginia, was awarded an $8,504,429 firm-fixed-price contract for the replacement of Primac-Multimatic fire protection systems. Bids were solicited via the internet with one received. Work will be performed in Radford, Virginia, with an estimated completion date of Feb. 29, 2024. Fiscal 2020 and 2021 ammunition procurement, Army funds in the amount of $8,504,429 were obligated at the time of the award. U.S. Army Contracting Command, Rock Island Arsenal, Illinois, is the contracting activity (W52P1J-22-F-0022).",ARMY,"Dec. 9, 2021"
art_2868472_para_12,"UPDATE: Mallory Safety and Supply LLC,* Longview, Washington (W911QY-22-D-0002), was added to a multiple award, indefinite-delivery/indefinite-quantity contract (W911QY-20-D-0032) announced on Aug. 26, 2020, for the Cold Weather Glove System. All other information in the original announcement remains the same. ",ARMY,"Dec. 9, 2021"
art_2868472_para_13,*Small business,ARMY,"Dec. 9, 2021"
art_2866863_para_1,"The Boeing Co., St. Louis, Missouri, is awarded a $366,464,275 modification (P00035) to a previously awarded cost-plus-fixed-fee, cost-plus-incentive-fee, indefinite-delivery/indefinite-quantity contract (N0001918D0001). This modification increases the ceiling to extend the service life for up to 32 F/A-18 Super Hornet aircraft. Work will be performed in San Antonio, Texas (80%); and St. Louis, Missouri (20%), and is expected to be completed in May 2024. No funds will be obligated at the time of award; funds will be obligated on individual orders as they are issued. The Naval Air Systems Command, Patuxent River, Maryland, is the contracting activity.",NAVY,"Dec. 8, 2021"
art_2866863_para_2,"Raytheon Technologies Corp., Pratt and Whitney Engines, East Hartford, Connecticut, is awarded a $36,697,754 fixed-price incentive (firm target) modification (P00033) to a previously awarded contract (N0001918C1021). This modification adds scope to procure long lead Group 2, 4 and 10 hardware as well as engineering and program management services in support of Lot 16 production of F-135 propulsion systems for the Marine Corps, Navy, Air Force, non-U.S. Department of Defense (DOD) participants, and Foreign Military Sales (FMS) customers. Work will be performed in East Hartford, Connecticut (56%); North Berwick, Maine (13%); Indianapolis, Indiana (10%); Jupiter, Florida (7%); Windsor Locks, Connecticut (5%); Bristol, United Kingdom (4%); Rockford, Illinois (2%); Santa Isabel, Puerto Rico (2%); Phoenix, Arizona (1%); and is expected to be completed in October 2023.  Fiscal 2021 aircraft procurement (Navy) funds in the amount of $17,194,577; fiscal 2021 aircraft procurement (Air Force) funds in the amount of $524,801; non-U.S. DOD participant funds in the amount $9,543,854; and FMS customer funds in the amount of $9,434,521 will be obligated at time of award, none of which will expire at the end of the current fiscal year. The Naval Air Systems Command, Patuxent River, Maryland, is the contracting activity.",NAVY,"Dec. 8, 2021"
art_2866863_para_3,"Andromeda Systems Inc., Virginia Beach, Virginia, is awarded a $26,720,921 cost-plus-fixed-fee, level of effort modification (P00013) to a previously awarded, indefinite-delivery/indefinite-quantity contract (N6134019D0006). This modification increases the ceiling to provide additional engineering services for the maintenance, repair and overhaul of aircraft, engines and components in support of Fleet Readiness Center Southeast and various naval aviation and weapons platforms. Work will be performed in Jacksonville, Florida, and is expected to be completed in January 2024. No funds will be obligated at time of award; funds will be obligated on individual orders as they are issued. The Naval Air Systems Command, Commander Fleet Readiness Centers, Patuxent River, Maryland is the contracting activity. ",NAVY,"Dec. 8, 2021"
art_2866863_para_4,"Spencer Construction Inc.,* Tucson, Arizona, is awarded a $15,258,598 firm-fixed-price contract (N62473-22-C-1011) for water treatment plant repairs to Basins 343-348 and 352-353 at Naval Air Facility El Centro, California. The work to be performed provides for the construction, procurement, and installation services for replacement of six existing damaged and degraded one-million-gallon reinforced concrete sedimentation basins and two existing damaged and degraded 200,000-gallon decant basins, and their associated piping and infrastructure. Work will be performed in Imperial, California, and is expected to be completed by June 2022. Fiscal 2020 operation and maintenance, (Navy) contract funds in the amount of $15,258,598 are obligated on this award and will not expire at the end of the current fiscal year. The Naval Facilities Engineering Systems Command, Southwest, San Diego, California, is the contracting activity.  ",NAVY,"Dec. 8, 2021"
art_2866863_para_5,"Lockheed Martin Rotary and Mission Systems, Manassas, Virginia, is awarded a $14,004,781 cost-plus-incentive-fee contract modification to previously awarded contract N00024-17-C-6259 to exercise an option for engineering design and development, and production items. Work will be performed in Manassas, Virginia (65%); Clearwater, Florida (32%); Syracuse, New York (2%); and Marion, Florida (1%), and is expected to complete July 2024. Fiscal 2022 other procurement (Navy) funds in the amount of $10,004,781 will be obligated at time of award, and will not expire at the end of the current fiscal year. The Naval Sea Systems Command, Washington Navy Yard, Washington, D.C., is the contracting activity.",NAVY,"Dec. 8, 2021"
